title,url,pageid,source_category
Hyndman Middle-High School,https://en.wikipedia.org/wiki/Hyndman_Middle-High_School,11513845,High schools in the Cumberland micropolitan area
Keyser High School,https://en.wikipedia.org/wiki/Keyser_High_School,9278020,High schools in the Cumberland micropolitan area
Abraham Lincoln High School (Colorado),https://en.wikipedia.org/wiki/Abraham_Lincoln_High_School_(Colorado),5868887,High schools in Denver
Arrupe Jesuit High School,https://en.wikipedia.org/wiki/Arrupe_Jesuit_High_School,11105350,High schools in Denver
Bishop Machebeuf High School,https://en.wikipedia.org/wiki/Bishop_Machebeuf_High_School,11105757,High schools in Denver
Denver Academy,https://en.wikipedia.org/wiki/Denver_Academy,3479815,High schools in Denver
Denver Christian School,https://en.wikipedia.org/wiki/Denver_Christian_School,18875176,High schools in Denver
Denver Jewish Day School,https://en.wikipedia.org/wiki/Denver_Jewish_Day_School,37844129,High schools in Denver
Early College of Denver High School,https://en.wikipedia.org/wiki/Early_College_of_Denver_High_School,27290883,High schools in Denver
"East High School (Denver, Colorado)","https://en.wikipedia.org/wiki/East_High_School_(Denver,_Colorado)",4000763,High schools in Denver
Lutheran High School (Colorado),https://en.wikipedia.org/wiki/Lutheran_High_School_(Colorado),29417810,High schools in Denver
Manual High School (Colorado),https://en.wikipedia.org/wiki/Manual_High_School_(Colorado),17613811,High schools in Denver
Marycrest Girls High School,https://en.wikipedia.org/wiki/Marycrest_Girls_High_School,11891905,High schools in Denver
Montbello High School,https://en.wikipedia.org/wiki/Montbello_High_School,27477394,High schools in Denver
North High School (Colorado),https://en.wikipedia.org/wiki/North_High_School_(Colorado),18314500,High schools in Denver
"South High School (Denver, Colorado)","https://en.wikipedia.org/wiki/South_High_School_(Denver,_Colorado)",5282577,High schools in Denver
St. Joseph's High School (Denver),https://en.wikipedia.org/wiki/St._Joseph's_High_School_(Denver),29646643,High schools in Denver
Thomas Jefferson High School (Denver),https://en.wikipedia.org/wiki/Thomas_Jefferson_High_School_(Denver),6235318,High schools in Denver
"West High School (Denver, Colorado)","https://en.wikipedia.org/wiki/West_High_School_(Denver,_Colorado)",10355086,High schools in Denver
"All Saints High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/All_Saints_High_School_(Detroit,_Michigan)",48542481,High schools in Detroit
Annunciation High School (Detroit),https://en.wikipedia.org/wiki/Annunciation_High_School_(Detroit),48542569,High schools in Detroit
Cass Technical High School,https://en.wikipedia.org/wiki/Cass_Technical_High_School,1198175,High schools in Detroit
"Cathedral High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/Cathedral_High_School_(Detroit,_Michigan)",48520896,High schools in Detroit
Central High School (Detroit),https://en.wikipedia.org/wiki/Central_High_School_(Detroit),22473171,High schools in Detroit
César Chávez Academy,https://en.wikipedia.org/wiki/César_Chávez_Academy,9035646,High schools in Detroit
Communication & Media Arts High School,https://en.wikipedia.org/wiki/Communication_&_Media_Arts_High_School,9649750,High schools in Detroit
Cooley High School,https://en.wikipedia.org/wiki/Cooley_High_School,2040360,High schools in Detroit
Crockett High School (Michigan),https://en.wikipedia.org/wiki/Crockett_High_School_(Michigan),22194013,High schools in Detroit
Davis Aerospace Technical High School at Golightly,https://en.wikipedia.org/wiki/Davis_Aerospace_Technical_High_School_at_Golightly,48732224,High schools in Detroit
Denby High School,https://en.wikipedia.org/wiki/Denby_High_School,3161985,High schools in Detroit
Detroit City High School,https://en.wikipedia.org/wiki/Detroit_City_High_School,37924341,High schools in Detroit
Detroit Cristo Rey High School,https://en.wikipedia.org/wiki/Detroit_Cristo_Rey_High_School,17638554,High schools in Detroit
Detroit East Catholic High School,https://en.wikipedia.org/wiki/Detroit_East_Catholic_High_School,47095331,High schools in Detroit
Detroit Public School League,https://en.wikipedia.org/wiki/Detroit_Public_School_League,45714045,High schools in Detroit
Detroit School of Arts,https://en.wikipedia.org/wiki/Detroit_School_of_Arts,3095247,High schools in Detroit
Dominican High School (Detroit),https://en.wikipedia.org/wiki/Dominican_High_School_(Detroit),48520512,High schools in Detroit
East English Village Preparatory Academy,https://en.wikipedia.org/wiki/East_English_Village_Preparatory_Academy,37514326,High schools in Detroit
"Felician Academy (Detroit, Michigan)","https://en.wikipedia.org/wiki/Felician_Academy_(Detroit,_Michigan)",48546399,High schools in Detroit
Catherine Ferguson Academy,https://en.wikipedia.org/wiki/Catherine_Ferguson_Academy,31574016,High schools in Detroit
Finney High School,https://en.wikipedia.org/wiki/Finney_High_School,47457540,High schools in Detroit
"Henry Ford High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/Henry_Ford_High_School_(Detroit,_Michigan)",25068169,High schools in Detroit
Frank Cody High School,https://en.wikipedia.org/wiki/Frank_Cody_High_School,25066236,High schools in Detroit
Holy Redeemer High School (Detroit),https://en.wikipedia.org/wiki/Holy_Redeemer_High_School_(Detroit),7036827,High schools in Detroit
Immaculata High School (Detroit),https://en.wikipedia.org/wiki/Immaculata_High_School_(Detroit),48542960,High schools in Detroit
Kettering High School,https://en.wikipedia.org/wiki/Kettering_High_School,26629434,High schools in Detroit
Mackenzie High School (Michigan),https://en.wikipedia.org/wiki/Mackenzie_High_School_(Michigan),12630558,High schools in Detroit
Martin Luther King Jr. Senior High School,https://en.wikipedia.org/wiki/Martin_Luther_King_Jr._Senior_High_School,10775679,High schools in Detroit
Mumford High School,https://en.wikipedia.org/wiki/Mumford_High_School,9125886,High schools in Detroit
Murray–Wright High School,https://en.wikipedia.org/wiki/Murray–Wright_High_School,25069277,High schools in Detroit
"Nativity High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/Nativity_High_School_(Detroit,_Michigan)",48521046,High schools in Detroit
Northeastern High School (Michigan),https://en.wikipedia.org/wiki/Northeastern_High_School_(Michigan),49514719,High schools in Detroit
Northern High School (Detroit),https://en.wikipedia.org/wiki/Northern_High_School_(Detroit),25438333,High schools in Detroit
Northwestern High School (Michigan),https://en.wikipedia.org/wiki/Northwestern_High_School_(Michigan),10204080,High schools in Detroit
Osborn High School,https://en.wikipedia.org/wiki/Osborn_High_School,28325442,High schools in Detroit
Pathways Academy,https://en.wikipedia.org/wiki/Pathways_Academy,57808403,High schools in Detroit
Pershing High School,https://en.wikipedia.org/wiki/Pershing_High_School,37514516,High schools in Detroit
Redford High School,https://en.wikipedia.org/wiki/Redford_High_School,25068059,High schools in Detroit
Renaissance High School (Michigan),https://en.wikipedia.org/wiki/Renaissance_High_School_(Michigan),3434280,High schools in Detroit
Jalen Rose Leadership Academy,https://en.wikipedia.org/wiki/Jalen_Rose_Leadership_Academy,43177126,High schools in Detroit
St. Andrew High School (Detroit),https://en.wikipedia.org/wiki/St._Andrew_High_School_(Detroit),50428321,High schools in Detroit
St. Anthony High School (Detroit),https://en.wikipedia.org/wiki/St._Anthony_High_School_(Detroit),50428160,High schools in Detroit
"St. Francis de Sales High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/St._Francis_de_Sales_High_School_(Detroit,_Michigan)",48526685,High schools in Detroit
"St. Joseph High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/St._Joseph_High_School_(Detroit,_Michigan)",48521305,High schools in Detroit
"St. Leo High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/St._Leo_High_School_(Detroit,_Michigan)",49522645,High schools in Detroit
St. Rita High School (Detroit),https://en.wikipedia.org/wiki/St._Rita_High_School_(Detroit),48526825,High schools in Detroit
St. Stanislaus High School (Detroit),https://en.wikipedia.org/wiki/St._Stanislaus_High_School_(Detroit),48548681,High schools in Detroit
St. Theresa of Avila High School (Detroit),https://en.wikipedia.org/wiki/St._Theresa_of_Avila_High_School_(Detroit),49516252,High schools in Detroit
Salesian High School (Detroit),https://en.wikipedia.org/wiki/Salesian_High_School_(Detroit),48535187,High schools in Detroit
Servite High School (Detroit),https://en.wikipedia.org/wiki/Servite_High_School_(Detroit),48521194,High schools in Detroit
Southeastern High School (Michigan),https://en.wikipedia.org/wiki/Southeastern_High_School_(Michigan),29459411,High schools in Detroit
Southwestern High School (Michigan),https://en.wikipedia.org/wiki/Southwestern_High_School_(Michigan),10173176,High schools in Detroit
"Sweetest Heart of Mary High School (Detroit, Michigan)","https://en.wikipedia.org/wiki/Sweetest_Heart_of_Mary_High_School_(Detroit,_Michigan)",48535014,High schools in Detroit
University Prep Schools,https://en.wikipedia.org/wiki/University_Prep_Schools,47456671,High schools in Detroit
Western International High School,https://en.wikipedia.org/wiki/Western_International_High_School,9728436,High schools in Detroit
Flint Central High School,https://en.wikipedia.org/wiki/Flint_Central_High_School,3353941,"High schools in Flint, Michigan"
Flint Northern High School,https://en.wikipedia.org/wiki/Flint_Northern_High_School,3937824,"High schools in Flint, Michigan"
Flint Northwestern High School,https://en.wikipedia.org/wiki/Flint_Northwestern_High_School,13214284,"High schools in Flint, Michigan"
Flint Southwestern Academy,https://en.wikipedia.org/wiki/Flint_Southwestern_Academy,8721701,"High schools in Flint, Michigan"
Powers Catholic High School,https://en.wikipedia.org/wiki/Powers_Catholic_High_School,11416399,"High schools in Flint, Michigan"
Broward Virtual Education High,https://en.wikipedia.org/wiki/Broward_Virtual_Education_High,23293933,"High schools in Fort Lauderdale, Florida"
"Cardinal Gibbons High School (Fort Lauderdale, Florida)","https://en.wikipedia.org/wiki/Cardinal_Gibbons_High_School_(Fort_Lauderdale,_Florida)",11633327,"High schools in Fort Lauderdale, Florida"
Fort Lauderdale High School,https://en.wikipedia.org/wiki/Fort_Lauderdale_High_School,2192096,"High schools in Fort Lauderdale, Florida"
Pine Crest School,https://en.wikipedia.org/wiki/Pine_Crest_School,1507407,"High schools in Fort Lauderdale, Florida"
Sheridan Technical High School,https://en.wikipedia.org/wiki/Sheridan_Technical_High_School,58597916,"High schools in Fort Lauderdale, Florida"
Stranahan High School,https://en.wikipedia.org/wiki/Stranahan_High_School,6461056,"High schools in Fort Lauderdale, Florida"
Westminster Academy (Florida),https://en.wikipedia.org/wiki/Westminster_Academy_(Florida),9051853,"High schools in Fort Lauderdale, Florida"
Bay City Christian School,https://en.wikipedia.org/wiki/Bay_City_Christian_School,7893901,"High schools in Green Bay, Wisconsin"
Bay Port High School,https://en.wikipedia.org/wiki/Bay_Port_High_School,7196661,"High schools in Green Bay, Wisconsin"
Green Bay East High School,https://en.wikipedia.org/wiki/Green_Bay_East_High_School,5474031,"High schools in Green Bay, Wisconsin"
Green Bay Southwest High School,https://en.wikipedia.org/wiki/Green_Bay_Southwest_High_School,18505898,"High schools in Green Bay, Wisconsin"
Green Bay West High School,https://en.wikipedia.org/wiki/Green_Bay_West_High_School,5821798,"High schools in Green Bay, Wisconsin"
Northeastern Wisconsin Lutheran High School,https://en.wikipedia.org/wiki/Northeastern_Wisconsin_Lutheran_High_School,41210266,"High schools in Green Bay, Wisconsin"
Preble High School,https://en.wikipedia.org/wiki/Preble_High_School,2336394,"High schools in Green Bay, Wisconsin"
Christ Church Episcopal School,https://en.wikipedia.org/wiki/Christ_Church_Episcopal_School,6365012,"High schools in Greenville, South Carolina"
Fine Arts Center (South Carolina),https://en.wikipedia.org/wiki/Fine_Arts_Center_(South_Carolina),9048254,"High schools in Greenville, South Carolina"
"Greenville Senior High School (Greenville, South Carolina)","https://en.wikipedia.org/wiki/Greenville_Senior_High_School_(Greenville,_South_Carolina)",52370628,"High schools in Greenville, South Carolina"
Greenville Technical Charter High School,https://en.wikipedia.org/wiki/Greenville_Technical_Charter_High_School,20483566,"High schools in Greenville, South Carolina"
"St. Joseph's Catholic School (Greenville, South Carolina)","https://en.wikipedia.org/wiki/St._Joseph's_Catholic_School_(Greenville,_South_Carolina)",11238011,"High schools in Greenville, South Carolina"
Alabama School of Cyber Technology and Engineering,https://en.wikipedia.org/wiki/Alabama_School_of_Cyber_Technology_and_Engineering,70143408,"High schools in Huntsville, Alabama"
Grissom High School (Alabama),https://en.wikipedia.org/wiki/Grissom_High_School_(Alabama),3659458,"High schools in Huntsville, Alabama"
Huntsville High School (Alabama),https://en.wikipedia.org/wiki/Huntsville_High_School_(Alabama),15679707,"High schools in Huntsville, Alabama"
J.O. Johnson High School,https://en.wikipedia.org/wiki/J.O._Johnson_High_School,29585974,"High schools in Huntsville, Alabama"
"Jemison High School (Huntsville, Alabama)","https://en.wikipedia.org/wiki/Jemison_High_School_(Huntsville,_Alabama)",48325955,"High schools in Huntsville, Alabama"
"Lee High School (Huntsville, Alabama)","https://en.wikipedia.org/wiki/Lee_High_School_(Huntsville,_Alabama)",18504108,"High schools in Huntsville, Alabama"
Randolph School,https://en.wikipedia.org/wiki/Randolph_School,474121,"High schools in Huntsville, Alabama"
S. R. Butler High School,https://en.wikipedia.org/wiki/S._R._Butler_High_School,16275324,"High schools in Huntsville, Alabama"
St. John Paul II Catholic High School (Alabama),https://en.wikipedia.org/wiki/St._John_Paul_II_Catholic_High_School_(Alabama),8776600,"High schools in Huntsville, Alabama"
William Hooper Councill High School,https://en.wikipedia.org/wiki/William_Hooper_Councill_High_School,67956539,"High schools in Huntsville, Alabama"
Jacksonville High School (Alabama),https://en.wikipedia.org/wiki/Jacksonville_High_School_(Alabama),25219281,"High schools in Jacksonville, Alabama"
